address,bed_bath,more_info,price,status,zip_code
"7047 N Ashland Blvd, Chicago, IL","4 bds · 2 ba · 1,876 sqft",http://www.zillow.com/homedetails/7047-N-Ashland-Blvd-Chicago-IL-60626/3573459_zpid/,"$375,000",House For Sale,60626
,,,,,60626
Sign in for details,-- bds · -- ba · -- sqft,http://www.zillow.com/homedetail/AuthRequired.htm?r=pfc&zpid=126740421,,Pre-Foreclosure (Auction),60626
Sign in for details,Foreclosure Est. $144K · -- bds · -- ba · -- sqft,http://www.zillow.com/homedetail/AuthRequired.htm?r=pfc&zpid=123931460,,Pre-Foreclosure (Auction),60626
"6400 N Ridge Blvd APT 306, Chicago, IL",2 bds · 2 ba · 907 sqft,http://www.zillow.com/homedetails/6400-N-Ridge-Blvd-APT-306-Chicago-IL-60626/2146032283_zpid/,"$155,000",Condo For Sale,60626
"1549 W Sherwin Ave APT 304, Chicago, IL","Foreclosure Est. $134K · 2 bds · 2 ba · 1,000 sqft",http://www.zillow.com/homedetails/1549-W-Sherwin-Ave-APT-304-Chicago-IL-60626/98364824_zpid/,,Foreclosed,60626
"1941 W Chase Ave APT 3E, Chicago, IL",2 bds · 1 ba · 900 sqft,http://www.zillow.com/homedetails/1941-W-Chase-Ave-APT-3E-Chicago-IL-60626/70456281_zpid/,"$99,999",Condo For Sale,60626
Sign in for details,-- bds · 1 ba · 608 sqft,http://www.zillow.com/homedetail/AuthRequired.htm?r=pfc&zpid=128582959,,Pre-Foreclosure,60626
Sign in for details,2 bds · -- ba · 920 sqft,http://www.zillow.com/homedetail/AuthRequired.htm?r=pfc&zpid=126749069,,Pre-Foreclosure (Auction),60626
"1815 W Lunt Ave # 5, Chicago, IL",Foreclosure Est. $232K · 3 bds · -- ba · -- sqft,http://www.zillow.com/homedetails/1815-W-Lunt-Ave-5-Chicago-IL-60626/3572527_zpid/,,Foreclosed,60626
Sign in for details,-- bds · -- ba · -- sqft,http://www.zillow.com/homedetail/AuthRequired.htm?r=pfc&zpid=128459749,,Pre-Foreclosure,60626
"7320 N Rogers Ave APT 315, Chicago, IL","2 bds · 2 ba · 1,000 sqft",http://www.zillow.com/homedetails/7320-N-Rogers-Ave-APT-315-Chicago-IL-60626/2096319374_zpid/,"$71,000",Condo For Sale,60626
Sign in for details,-- bds · -- ba · -- sqft,http://www.zillow.com/homedetail/AuthRequired.htm?r=pfc&zpid=128650505,,Pre-Foreclosure,60626
"1419 W Greenleaf Ave APT 3S, Chicago, IL",1 bd · 1 ba · 825 sqft,http://www.zillow.com/homedetails/1419-W-Greenleaf-Ave-APT-3S-Chicago-IL-60626/2097188529_zpid/,"$94,900",Condo For Sale,60626
"1545 W Chase Ave APT 302, Chicago, IL",1 bd · 1 ba · 600 sqft,http://www.zillow.com/homedetails/1545-W-Chase-Ave-APT-302-Chicago-IL-60626/3569110_zpid/,"$89,900",Condo For Sale,60626
"1707 W Wallen Ave APT 3H, Chicago, IL",1 bd · 1 ba · -- sqft,http://www.zillow.com/homedetails/1707-W-Wallen-Ave-APT-3H-Chicago-IL-60626/3573198_zpid/,"$75,900",Condo For Sale,60626
"W Sherwin Ave, Chicago, IL","-- bds · 3 ba · 2,998 sqft",http://www.zillow.com/homedetails/W-Sherwin-Ave-Chicago-IL-60626/125833630_zpid/,,Foreclosure,60626
"1810 W Touhy Ave, Chicago, IL","7 bds · 3 ba · 1,760 sqft",http://www.zillow.com/homedetails/1810-W-Touhy-Ave-Chicago-IL-60626/2128522697_zpid/,$340K,Auction,60626
"1821 W Chase Ave, Chicago, IL","8 bds · 4 ba · 3,172 sqft",http://www.zillow.com/homedetails/1821-W-Chase-Ave-Chicago-IL-60626/2097015047_zpid/,"$439,900",Apartment For Sale,60626
"6818 N Ashland Blvd APT 1A, Chicago, IL","3 bds · 2 ba · 1,400 sqft",http://www.zillow.com/homedetails/6818-N-Ashland-Blvd-APT-1A-Chicago-IL-60626/2114200472_zpid/,"$170,000",Condo For Sale,60626
"1640 W Sherwin Ave APT 4D, Chicago, IL","2 bds · 2 ba · 1,200 sqft",http://www.zillow.com/homedetails/1640-W-Sherwin-Ave-APT-4D-Chicago-IL-60626/101425133_zpid/,"$150,000",Make Me Move®,60626
"1548 W Sherwin Ave APT 3S, Chicago, IL","2 bds · 2 ba · 1,400 sqft",http://www.zillow.com/homedetails/1548-W-Sherwin-Ave-APT-3S-Chicago-IL-60626/89956783_zpid/,"$250,000",Make Me Move®,60626
"7407 N Ashland Blvd # 3, Chicago, IL","4 bds · 1 ba · 1,350 sqft",http://www.zillow.com/homedetails/7407-N-Ashland-Blvd-3-Chicago-IL-60626/2098303864_zpid/,"$169,900",Condo For Sale,60626
"7657 N Greenview Ave APT 1, Chicago, IL","2 bds · 1 ba · 1,400 sqft",http://www.zillow.com/homedetails/7657-N-Greenview-Ave-APT-1-Chicago-IL-60626/70447373_zpid/,"$129,500",Condo For Sale,60626
"1645 W Sherwin Ave APT 1A, Chicago, IL","2 bds · 2 ba · 1,000 sqft",http://www.zillow.com/homedetails/1645-W-Sherwin-Ave-APT-1A-Chicago-IL-60626/60200065_zpid/,"$135,000",Condo For Sale,60626
"7316 N Honore St APT 206, Chicago, IL",1 bd · 1 ba · 995 sqft,http://www.zillow.com/homedetails/7316-N-Honore-St-APT-206-Chicago-IL-60626/80850917_zpid/,"$81,000",Foreclosure,60626
Sign in for details,-- bds · -- ba · -- sqft,http://www.zillow.com/homedetail/AuthRequired.htm?r=pfc&zpid=128573532,,Pre-Foreclosure,60626
"1319 W Sherwin Ave APT 1A, Chicago, IL",2 bds · 1 ba · 850 sqft,http://www.zillow.com/homedetails/1319-W-Sherwin-Ave-APT-1A-Chicago-IL-60626/2128878814_zpid/,"$124,900",Condo For Sale,60626
,,,,,60626
"6969 N Ashland Blvd APT 103, Chicago, IL","3 bds · 2 ba · 1,150 sqft",http://www.zillow.com/homedetails/6969-N-Ashland-Blvd-APT-103-Chicago-IL-60626/2114016362_zpid/,"$149,000",Condo For Sale,60626
"1320 W Greenleaf Ave, Chicago, IL","7 bds · 3 ba · 3,602 sqft",http://www.zillow.com/homedetails/1320-W-Greenleaf-Ave-Chicago-IL-60626/2096779116_zpid/,"$559,000",House For Sale,60626
"1415 W Pratt Blvd APT 204, Chicago, IL","3 bds · 3 ba · 1,800 sqft",http://www.zillow.com/homedetails/1415-W-Pratt-Blvd-APT-204-Chicago-IL-60626/3574125_zpid/,"$194,500",Condo For Sale,60626
"1407 W North Shore Ave APT 1, Chicago, IL",2 bds · 2 ba · -- sqft,http://www.zillow.com/homedetails/1407-W-North-Shore-Ave-APT-1-Chicago-IL-60626/101425411_zpid/,"$200,000",Condo For Sale,60626
Sign in for details,Foreclosure Est. $81K · -- bds · -- ba · -- sqft,http://www.zillow.com/homedetail/AuthRequired.htm?r=pfc&zpid=125848355,,Pre-Foreclosure,60626
"1512 W Touhy Ave APT 1A, Chicago, IL",2 bds · 1 ba · -- sqft,http://www.zillow.com/homedetails/1512-W-Touhy-Ave-APT-1A-Chicago-IL-60626/3569118_zpid/,"$119,900",Condo For Sale,60626
"7726 N Paulina St APT 2, Chicago, IL","3 bds · 3 ba · 2,000 sqft",http://www.zillow.com/homedetails/7726-N-Paulina-St-APT-2-Chicago-IL-60626/65556800_zpid/,"$285,000",Condo For Sale,60626
"1955 W Birchwood Ave # 202, Chicago, IL",2 bds · 2 ba · -- sqft,http://www.zillow.com/homedetails/1955-W-Birchwood-Ave-202-Chicago-IL-60626/2095484245_zpid/,"$129,900",Condo For Sale,60626
"7320 N Rogers Ave APT 414, Chicago, IL",1 bd · 1 ba · 750 sqft,http://www.zillow.com/homedetails/7320-N-Rogers-Ave-APT-414-Chicago-IL-60626/3571119_zpid/,$48K,Auction,60626
"6736 N Glenwood Ave APT 1N, Chicago, IL",1 bd · 1 ba · 800 sqft,http://www.zillow.com/homedetails/6736-N-Glenwood-Ave-APT-1N-Chicago-IL-60626/87708749_zpid/,"$129,000",Condo For Sale,60626
"1725 W North Shore Ave, Chicago, IL","-- bds · 3 ba · 3,168 sqft",http://www.zillow.com/homedetails/1725-W-North-Shore-Ave-Chicago-IL-60626/2132088138_zpid/,$470K,Auction,60626
"1401 W Sherwin Ave APT 1E, Chicago, IL","3 bds · 3 ba · 2,200 sqft",http://www.zillow.com/homedetails/1401-W-Sherwin-Ave-APT-1E-Chicago-IL-60626/89971580_zpid/,"$359,000",Condo For Sale,60626
"1625 W Estes Ave # 5, Chicago, IL","2 bds · 3 ba · 2,200 sqft",http://www.zillow.com/homedetails/1625-W-Estes-Ave-5-Chicago-IL-60626/2106444875_zpid/,"$355,000",Condo For Sale,60626
"1529 W Touhy Ave APT 1, Chicago, IL","3 bds · 2 ba · 1,900 sqft",http://www.zillow.com/homedetails/1529-W-Touhy-Ave-APT-1-Chicago-IL-60626/80846062_zpid/,"$389,900",Condo For Sale,60626
"6604 N Newgard Ave, Chicago, IL",4 bds · 2 ba · -- sqft,http://www.zillow.com/homedetails/6604-N-Newgard-Ave-Chicago-IL-60626/2097102531_zpid/,"$375,000",For Sale by Owner,60626
"1939 W Pratt Blvd # 2N, Chicago, IL","2 bds · 1 ba · 1,100 sqft",http://www.zillow.com/homedetails/1939-W-Pratt-Blvd-2N-Chicago-IL-60626/2095878983_zpid/,"$162,000",Condo For Sale,60626
"6748 N Greenview Ave APT G, Chicago, IL",2 bds · 1 ba · 875 sqft,http://www.zillow.com/homedetails/6748-N-Greenview-Ave-APT-G-Chicago-IL-60626/80835664_zpid/,"$149,000",Condo For Sale,60626
"6517 N Ashland Ave APT 3, Chicago, IL","3 bds · 2 ba · 2,000 sqft",http://www.zillow.com/homedetails/6517-N-Ashland-Ave-APT-3-Chicago-IL-60626/123538183_zpid/,"$349,900",Condo For Sale,60626
"1715 W Estes Ave APT 3S, Chicago, IL",1 bd · 1 ba · 750 sqft,http://www.zillow.com/homedetails/1715-W-Estes-Ave-APT-3S-Chicago-IL-60626/89894590_zpid/,"$85,000",Condo For Sale,60626
"7444 N Clark St, Chicago, IL","8,498 sqft lot",http://www.zillow.com/homedetails/7444-N-Clark-St-Chicago-IL-60626/2096998717_zpid/,"$975,000",Lot/Land For Sale,60626
"1507 W Birchwood Ave APT 2B, Chicago, IL","2 bds · 2 ba · 1,100 sqft",http://www.zillow.com/homedetails/1507-W-Birchwood-Ave-APT-2B-Chicago-IL-60626/3568453_zpid/,"$180,000",Make Me Move®,60626
"6623 N Greenview Ave APT 3S, Chicago, IL","2 bds · 2 ba · 1,200 sqft",http://www.zillow.com/homedetails/6623-N-Greenview-Ave-APT-3S-Chicago-IL-60626/80829533_zpid/,"$275,000",Condo For Sale,60626
"6417 N Paulina St UNIT H, Chicago, IL","2 bds · 3 ba · 1,600 sqft",http://www.zillow.com/homedetails/6417-N-Paulina-St-UNIT-H-Chicago-IL-60626/80856917_zpid/,"$325,000",Condo For Sale,60626
"1600 W Greenleaf Ave APT 409, Chicago, IL",2 bds · 2 ba · -- sqft,http://www.zillow.com/homedetails/1600-W-Greenleaf-Ave-APT-409-Chicago-IL-60626/3572358_zpid/,"$147,900",Condo For Sale,60626
"10504 S Perry Ave, Chicago, IL","4,512 sqft lot",http://www.zillow.com/homedetails/10504-S-Perry-Ave-Chicago-IL-60628/4141924_zpid/,"$3,000",Foreclosure,60628
"444 W 111th St, Chicago, IL",2 bds · 1 ba · 924 sqft,http://www.zillow.com/homedetails/444-W-111th-St-Chicago-IL-60628/2095109040_zpid/,"$5,000",House For Sale,60628
,,,,,60628
"10220 S Saint Lawrence Ave, Chicago, IL","4 bds · 4 ba · 1,776 sqft",http://www.zillow.com/homedetails/10220-S-Saint-Lawrence-Ave-Chicago-IL-60628/4134786_zpid/,"$57,500",Foreclosure,60628
"11365 S Champlain Ave, Chicago, IL","3 bds · 2 ba · 1,088 sqft",http://www.zillow.com/homedetails/11365-S-Champlain-Ave-Chicago-IL-60628/4155327_zpid/,"$95,000",House For Sale,60628
"10201 S Lowe Ave, Chicago, IL","5 bds · 2 ba · 1,875 sqft",http://www.zillow.com/homedetails/10201-S-Lowe-Ave-Chicago-IL-60628/4131933_zpid/,"$54,900",House For Sale,60628
"10433 S Wallace St, Chicago, IL","4 bds · 3 ba · 1,253 sqft",http://www.zillow.com/homedetails/10433-S-Wallace-St-Chicago-IL-60628/4140830_zpid/,"$95,999",House For Sale,60628
"11717 S Princeton Ave, Chicago, IL","-- bds · 2 ba · 2,522 sqft",http://www.zillow.com/homedetails/11717-S-Princeton-Ave-Chicago-IL-60628/2098853566_zpid/,$118K,Auction,60628
"146 W 112th Pl, Chicago, IL",3 bds · 1.5 ba · 857 sqft,http://www.zillow.com/homedetails/146-W-112th-Pl-Chicago-IL-60628/4153149_zpid/,$69K,Auction,60628
"10119 S Wentworth Ave, Chicago, IL","4 bds · 3 ba · 1,554 sqft",http://www.zillow.com/homedetails/10119-S-Wentworth-Ave-Chicago-IL-60628/4132677_zpid/,"$99,900",House For Sale,60628
"9708 S Princeton Ave, Chicago, IL",-- bds · 1 ba · 942 sqft,http://www.zillow.com/homedetails/9708-S-Princeton-Ave-Chicago-IL-60628/4131021_zpid/,$104K,Auction,60628
Sign in for details,-- bds · 1 ba · 942 sqft,http://www.zillow.com/homedetail/AuthRequired.htm?r=pfc&zpid=126902739,,Pre-Foreclosure,60628
Sign in for details,"-- bds · 1.5 ba · 1,104 sqft",http://www.zillow.com/homedetail/AuthRequired.htm?r=pfc&zpid=126720599,,Pre-Foreclosure (Auction),60628
"15 E 118th Pl, Chicago, IL","4 bds · 2 ba · 1,016 sqft",http://www.zillow.com/homedetails/15-E-118th-Pl-Chicago-IL-60628/4155698_zpid/,$74K,Auction,60628
"E 118th Pl, Chicago, IL","-- bds · 1 ba · 1,016 sqft",http://www.zillow.com/homedetails/E-118th-Pl-Chicago-IL-60628/127216322_zpid/,,Foreclosure,60628
"320 W 101st St, Chicago, IL","4 bds · 1 ba · 1,480 sqft",http://www.zillow.com/homedetails/320-W-101st-St-Chicago-IL-60628/4132308_zpid/,"$95,000",House For Sale,60628
"10622 S Langley Ave, Chicago, IL","-- bds · 2 ba · 1,728 sqft",http://www.zillow.com/homedetails/10622-S-Langley-Ave-Chicago-IL-60628/4139924_zpid/,$94K,Auction,60628
"11719 S Harvard Ave, Chicago, IL","-- bds · 1 ba · 1,004 sqft",http://www.zillow.com/homedetails/11719-S-Harvard-Ave-Chicago-IL-60628/4154482_zpid/,$75K,Auction,60628
"655 W 116th St, Chicago, IL","-- bds · 1 ba · 1,138 sqft",http://www.zillow.com/homedetails/655-W-116th-St-Chicago-IL-60628/4153596_zpid/,$77K,Auction,60628
"316 W 112th Pl, Chicago, IL","2 bds · 1 ba · 1,000 sqft",http://www.zillow.com/homedetails/316-W-112th-Pl-Chicago-IL-60628/4153105_zpid/,"$59,900",House For Sale,60628
"11560 S State St, Chicago, IL","3 bds · 1 ba · 1,250 sqft",http://www.zillow.com/homedetails/11560-S-State-St-Chicago-IL-60628/4154349_zpid/,"$45,000",House For Sale,60628
"11733 S Wentworth Ave, Chicago, IL","3 bds · 1 ba · 1,014 sqft",http://www.zillow.com/homedetails/11733-S-Wentworth-Ave-Chicago-IL-60628/4154556_zpid/,"$64,000",House For Sale,60628
"137 E 121st Pl, Chicago, IL","4 bds · 1 ba · 1,581 sqft",http://www.zillow.com/homedetails/137-E-121st-Pl-Chicago-IL-60628/4156103_zpid/,,Auction,60628
"339 W 118th St, Chicago, IL","3 bds · 1 ba · 1,032 sqft",http://www.zillow.com/homedetails/339-W-118th-St-Chicago-IL-60628/4154647_zpid/,,Auction,60628
"10501 S Rhodes Ave, Chicago, IL","-- bds · 1 ba · 1,192 sqft",http://www.zillow.com/homedetails/10501-S-Rhodes-Ave-Chicago-IL-60628/4139608_zpid/,,Auction,60628
"456 W 118th St, Chicago, IL","3 bds · 1.5 ba · 1,405 sqft",http://www.zillow.com/homedetails/456-W-118th-St-Chicago-IL-60628/4153970_zpid/,,Auction,60628
"9620 S Woodlawn Ave, Chicago, IL","3 bds · 2 ba · 1,678 sqft",http://www.zillow.com/homedetails/9620-S-Woodlawn-Ave-Chicago-IL-60628/4134998_zpid/,"$149,900",House For Sale,60628
"12159 S State St, Chicago, IL","5 bds · 2 ba · 1,850 sqft",http://www.zillow.com/homedetails/12159-S-State-St-Chicago-IL-60628/4156077_zpid/,"$149,900",House For Sale,60628
"58 W 107th St, Chicago, IL",6 bds · 2 ba · -- sqft,http://www.zillow.com/homedetails/58-W-107th-St-Chicago-IL-60628/2137147698_zpid/,"$25,000",Apartment For Sale,60628
"237 W 108th Pl, Chicago, IL",5 bds · 2 ba · -- sqft,http://www.zillow.com/homedetails/237-W-108th-Pl-Chicago-IL-60628/2116727531_zpid/,"$14,795",Apartment For Sale,60628
,,,,,60628
"12252 S State St, Chicago, IL","4 bds · 2 ba · 1,516 sqft",http://www.zillow.com/homedetails/12252-S-State-St-Chicago-IL-60628/4157620_zpid/,"$43,500",House For Sale,60628
Sign in for details,"-- bds · 2 ba · 1,516 sqft",http://www.zillow.com/homedetail/AuthRequired.htm?r=pfc&zpid=128460467,,Pre-Foreclosure (Auction),60628
"429 W 110th St, Chicago, IL","2 bds · 1 ba · 1,056 sqft",http://www.zillow.com/homedetails/429-W-110th-St-Chicago-IL-60628/4142823_zpid/,"$39,900",House For Sale,60628
Sign in for details,"-- bds · 1.5 ba · 1,056 sqft",http://www.zillow.com/homedetail/AuthRequired.htm?r=pfc&zpid=126912128,,Pre-Foreclosure (Auction),60628
"10435 S Prairie Ave, Chicago, IL","3 bds · 2 ba · 1,000 sqft",http://www.zillow.com/homedetails/10435-S-Prairie-Ave-Chicago-IL-60628/4138589_zpid/,"$149,900",House For Sale,60628
"143 E 119th St, Chicago, IL","3 bds · 1 ba · 1,156 sqft",http://www.zillow.com/homedetails/143-E-119th-St-Chicago-IL-60628/4155801_zpid/,"$47,900",House For Sale,60628
Sign in for details,"-- bds · 1 ba · 1,176 sqft",http://www.zillow.com/homedetail/AuthRequired.htm?r=pfc&zpid=128833861,,Pre-Foreclosure,60628
Sign in for details,"-- bds · 1.5 ba · 1,147 sqft",http://www.zillow.com/homedetail/AuthRequired.htm?r=pfc&zpid=128833860,,Pre-Foreclosure,60628
"400 W 100th St, Chicago, IL","4 bds · 3 ba · 1,453 sqft",http://www.zillow.com/homedetails/400-W-100th-St-Chicago-IL-60628/4131456_zpid/,"$159,000",House For Sale,60628
"11935 S Lafayette Ave, Chicago, IL","5 bds · 2 ba · 1,200 sqft",http://www.zillow.com/homedetails/11935-S-Lafayette-Ave-Chicago-IL-60628/4156946_zpid/,"$60,000",Make Me Move®,60628
"9550 S Greenwood Ave, Chicago, IL",4 bds · 1 ba · 924 sqft,http://www.zillow.com/homedetails/9550-S-Greenwood-Ave-Chicago-IL-60628/4134863_zpid/,"$58,200",Foreclosure,60628
"11751 S Lowe Ave, Chicago, IL",8 bds · 2 ba · 945 sqft,http://www.zillow.com/homedetails/11751-S-Lowe-Ave-Chicago-IL-60628/2120612234_zpid/,"$165,000",Apartment For Sale,60628
"11809 S Indiana Ave, Chicago, IL",9 bds · 3 ba · -- sqft,http://www.zillow.com/homedetails/11809-S-Indiana-Ave-Chicago-IL-60628/2095196099_zpid/,"$119,900",Apartment For Sale,60628
"11124 S Langley Ave, Chicago, IL","2 bds · 1 ba · 1,124 sqft",http://www.zillow.com/homedetails/11124-S-Langley-Ave-Chicago-IL-60628/4155033_zpid/,"$75,000",House For Sale,60628
"11838 S Prairie Ave, Chicago, IL","5 bds · 1 ba · 1,360 sqft",http://www.zillow.com/homedetails/11838-S-Prairie-Ave-Chicago-IL-60628/4155746_zpid/,"$107,000",House For Sale,60628
"12405 S Halsted St, Chicago, IL",-- bds · -- ba · -- sqft,http://www.zillow.com/homedetails/12405-S-Halsted-St-Chicago-IL-60628/2095201997_zpid/,"$35,000",Lot/Land For Sale,60628
"11725 S Wentworth Ave, Chicago, IL",3 bds · 1 ba · 900 sqft,http://www.zillow.com/homedetails/11725-S-Wentworth-Ave-Chicago-IL-60628/4154554_zpid/,"$160,000",House For Sale,60628
"11409 S Prairie Ave, Chicago, IL",-- bds · -- ba · -- sqft,http://www.zillow.com/homedetails/11409-S-Prairie-Ave-Chicago-IL-60628/2095190488_zpid/,"$10,000",Lot/Land For Sale,60628
"10720 S Wabash Ave, Chicago, IL",-- bds · -- ba · -- sqft,http://www.zillow.com/homedetails/10720-S-Wabash-Ave-Chicago-IL-60628/2095191192_zpid/,"$10,000",Lot/Land For Sale,60628
"342 W 101st St, Chicago, IL","3 bds · 1 ba · 1,170 sqft",http://www.zillow.com/homedetails/342-W-101st-St-Chicago-IL-60628/4132321_zpid/,"$122,000",House For Sale,60628
"10222 S Eberhart Ave, Chicago, IL","4 bds · 1 ba · 1,651 sqft",http://www.zillow.com/homedetails/10222-S-Eberhart-Ave-Chicago-IL-60628/4134741_zpid/,"$145,500",House For Sale,60628
"12031 S Lowe Ave, Chicago, IL","-- bds · 1 ba · 1,344 sqft",http://www.zillow.com/homedetails/12031-S-Lowe-Ave-Chicago-IL-60628/4156341_zpid/,$76K,Auction,60628
Sign in for details,"-- bds · 1 ba · 1,344 sqft",http://www.zillow.com/homedetail/AuthRequired.htm?r=pfc&zpid=128460461,,Pre-Foreclosure (Auction),60628
"10940 S Eggleston Ave, Chicago, IL","5 bds · 2 ba · 3,690 sqft",http://www.zillow.com/homedetails/10940-S-Eggleston-Ave-Chicago-IL-60628/4142635_zpid/,"$112,000",House For Sale,60628
"305 W 124th St, Chicago, IL","3 bds · 2 ba · 1,377 sqft",http://www.zillow.com/homedetails/305-W-124th-St-Chicago-IL-60628/4158573_zpid/,$97K,Auction,60628
"112 W 110th Pl, Chicago, IL","4 bds · 2 ba · 1,028 sqft",http://www.zillow.com/homedetails/112-W-110th-Pl-Chicago-IL-60628/4143439_zpid/,"$9,900",House For Sale,60628
"11208 S Indiana Ave, Chicago, IL",10 bds · 4 ba · -- sqft,http://www.zillow.com/homedetails/11208-S-Indiana-Ave-Chicago-IL-60628/2095382617_zpid/,"$65,000",Foreclosure,60628
,,,,,60628
"10642 S Wentworth Ave, Chicago, IL",3 bds · 1 ba · 893 sqft,http://www.zillow.com/homedetails/10642-S-Wentworth-Ave-Chicago-IL-60628/4142076_zpid/,"$21,000",House For Sale,60628
Sign in for details,"Foreclosure Est. $86K · -- bds · 1 ba · 1,185 sqft",http://www.zillow.com/homedetail/AuthRequired.htm?r=pfc&zpid=124125228,,Pre-Foreclosure (Auction),60628
"11521 S Princeton Ave, Chicago, IL",4 bds · 2 ba · -- sqft,http://www.zillow.com/homedetails/11521-S-Princeton-Ave-Chicago-IL-60628/2100351775_zpid/,"$42,500",Apartment For Sale,60628
"10623 S Perry Ave, Chicago, IL","3 bds · 1 ba · 1,200 sqft",http://www.zillow.com/homedetails/10623-S-Perry-Ave-Chicago-IL-60628/4141960_zpid/,"$21,000",House For Sale,60628
"253 W 109th Pl, Chicago, IL","5 bds · 2 ba · 1,048 sqft",http://www.zillow.com/homedetails/253-W-109th-Pl-Chicago-IL-60628/4143319_zpid/,"$16,000",For Sale by Owner,60628
"11152 S Wallace St, Chicago, IL",2 bds · 1 ba · 785 sqft,http://www.zillow.com/homedetails/11152-S-Wallace-St-Chicago-IL-60628/4152349_zpid/,"$32,000",Foreclosure,60628
"12034 S Normal Ave, Chicago, IL","Foreclosure Est. $119K · 4 bds · 2 ba · 1,992 sqft",http://www.zillow.com/homedetails/12034-S-Normal-Ave-Chicago-IL-60628/4156387_zpid/,,Foreclosed,60628
"E 107th St, Chicago, IL","-- bds · 1 ba · 1,100 sqft",http://www.zillow.com/homedetails/E-107th-St-Chicago-IL-60628/123322344_zpid/,,Foreclosure,60628
"12238 S Yale Ave, Chicago, IL","3 bds · 2 ba · 1,046 sqft",http://www.zillow.com/homedetails/12238-S-Yale-Ave-Chicago-IL-60628/4157452_zpid/,"$49,500",House For Sale,60628
"16 E 113th St, Chicago, IL","Foreclosure Est. $106K · -- bds · 2 ba · 1,056 sqft",http://www.zillow.com/homedetails/16-E-113th-St-Chicago-IL-60628/4154789_zpid/,,Foreclosed,60628
Sign in for details,"-- bds · 1 ba · 1,104 sqft",http://www.zillow.com/homedetail/AuthRequired.htm?r=pfc&zpid=128829775,,Pre-Foreclosure,60628
"10029 S Prairie Ave, Chicago, IL",3 bds · 1 ba · 840 sqft,http://www.zillow.com/homedetails/10029-S-Prairie-Ave-Chicago-IL-60628/4133823_zpid/,"$24,900",House For Sale,60628
Sign in for details,-- bds · 1 ba · 800 sqft,http://www.zillow.com/homedetail/AuthRequired.htm?r=pfc&zpid=128833863,,Pre-Foreclosure,60628
"10225 S Perry Ave, Chicago, IL","Foreclosure Est. $78K · -- bds · 1 ba · 1,488 sqft",http://www.zillow.com/homedetails/10225-S-Perry-Ave-Chicago-IL-60628/4132973_zpid/,,Foreclosed,60628
Sign in for details,"-- bds · 1 ba · 1,480 sqft",http://www.zillow.com/homedetail/AuthRequired.htm?r=pfc&zpid=128805279,,Pre-Foreclosure,60628
"12508 S Yale Ave, Chicago, IL","Foreclosure Est. $88K · -- bds · 1 ba · 1,008 sqft",http://www.zillow.com/homedetails/12508-S-Yale-Ave-Chicago-IL-60628/4159344_zpid/,,Foreclosed,60628
"10058 S Normal Ave, Chicago, IL","Foreclosure Est. $108K · 3 bds · 1.5 ba · 1,276 sqft",http://www.zillow.com/homedetails/10058-S-Normal-Ave-Chicago-IL-60628/4131595_zpid/,,Foreclosed,60628
Sign in for details,-- bds · 1 ba · 969 sqft,http://www.zillow.com/homedetail/AuthRequired.htm?r=pfc&zpid=128817870,,Pre-Foreclosure,60628
Sign in for details,"-- bds · 1 ba · 1,200 sqft",http://www.zillow.com/homedetail/AuthRequired.htm?r=pfc&zpid=128802531,,Pre-Foreclosure,60628
"9925 S Perry Ave, Chicago, IL","4 bds · 2 ba · 1,875 sqft",http://www.zillow.com/homedetails/9925-S-Perry-Ave-Chicago-IL-60628/4132178_zpid/,"$34,900",Foreclosure,60628
"10845 S Emerald Ave, Chicago, IL","2 bds · 1 ba · 1,019 sqft",http://www.zillow.com/homedetails/10845-S-Emerald-Ave-Chicago-IL-60628/4142355_zpid/,"$54,500",House For Sale,60628
"405 E 109th St APT 103, Chicago, IL",1 bd · 1 ba · 600 sqft,http://www.zillow.com/homedetails/405-E-109th-St-APT-103-Chicago-IL-60628/4140556_zpid/,"$27,000",Condo For Sale,60628
Sign in for details,"-- bds · 1 ba · 1,018 sqft",http://www.zillow.com/homedetail/AuthRequired.htm?r=pfc&zpid=128808699,,Pre-Foreclosure,60628
"10031 S Indiana Ave, Chicago, IL",Foreclosure Est. $94K · -- bds · 1 ba · 816 sqft,http://www.zillow.com/homedetails/10031-S-Indiana-Ave-Chicago-IL-60628/4133786_zpid/,,Foreclosed,60628
Sign in for details,-- bds · 1 ba · 834 sqft,http://www.zillow.com/homedetail/AuthRequired.htm?r=pfc&zpid=128820855,,Pre-Foreclosure,60628
"220 E 116th St, Chicago, IL",3 bds · 1 ba · 924 sqft,http://www.zillow.com/homedetails/220-E-116th-St-Chicago-IL-60628/4155504_zpid/,$40K,Auction,60628
,,,,,60628
"316 W 104th St, Chicago, IL",Foreclosure Est. $59K · -- bds · 1 ba · 945 sqft,http://www.zillow.com/homedetails/316-W-104th-St-Chicago-IL-60628/4141402_zpid/,,Foreclosed,60628
"330 W 109th St, Chicago, IL",Foreclosure Est. $68K · -- bds · 1 ba · 874 sqft,http://www.zillow.com/homedetails/330-W-109th-St-Chicago-IL-60628/4143154_zpid/,,Foreclosed,60628
